unique_id;nom_unique;doublon;bdd_source;localisation_qualite;camp_latitude;camp_longitude;URL_maps;iso3;pays;pays_population;pays_surfacekm2;derniere_date_info;actif_dernieres_infos;ouverture/premiere_date;fermeture_date;camp_adresse;camp_code_postal;camp_commune;type_camp;capacite_2017;capacite_2018;capacite_2019;capacite_2020;capacite_2021;capacite_2022;capacite_2023;effectif_2017;effectif_2018;effectif_2019;effectif_2020;effectif_2021;effectif_hommes_2022;effectif_femmes_2022;effectifs_mineurs_2022;effectif_total_2022;duree_max_2017;duree_max_2018;duree_max_2019;duree_max_2020;duree_max_2021;duree_max_2022;duree_moy_2017;duree_moy_2018;duree_moy_2019;duree_moy_2020;duree_moy_2021;duree_moy_2022;mineurs_2017;mineurs_2018;mineurs_2019;mineurs_2020;mineurs_2021;nationalite;capacite;prison;degurba;horsdburba;ville_proche_nom;ville_proche_code postal;ville_proche_population;distance_ville_proche;eurostat_computed_fua_code;eurostat_computed_gisco_id;eurostat_name_ascii_2016;eurostat_pop_2019;camps_commune_surfacekm2;infrastructure_norm;infrastructure_avant_conversion;infrastructure_solidite;infrastructure_confort;climat;mairie_distance;atm_distance;hopital_distance;pharmacie_distance;arret_bus_distance_km;gare_distance_km;medecin_clinique_hors_camp_distance_km;dentiste_hors_camp_distance_km;ecole_hors_camp_distance_km;poste_hors_camp_distance_km;clc_majoritaire_2;clc_majoritaire_3;clc_majoritaire_23_mixte;clc_majoritaire_13_mixte;distance_13_mines_decharges_chantiers;distance_124_aeroport;distance_123_zones_portuaires;distance_122_reseaux_routiers;distance_24_zones_agricoles_heterogenes;distance_41_zones_humides_interieures;distance_121_zi_zac;distanceschengenkm;eloignementschengen;classificationweb;membersclus3;membersclus4;geom
670;Minsk Pre-trial detention centre;Non;Global_detention_project;vérifiée;53.92294;27.67418;NA;BLR;Belarus;9419758.0;207499.0;2018;oui;2018;NA;Minsk. Skoryny 20;NA;NA;fermé;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;pas de données;pas de données;pas de données;NA;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;NA;NA;oui;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;dur / police;pas de conversion;4.0;NA;NA;4.648;1.113;0.108;0.263;0.194;1.958;0.426;0.549;1.568;0.398;NA;NA;NA;NA;143.458;162.381;259.465;150.748;126.519;143.974;145.348;217.065;loin_externe;non classifié;NA;NA;0101000020E6100000069E7B0F97AC3B40CA15DEE522F64A40
26;Minsk Center for isolation of offenders;Non;Migreurop;vérifiée;53.88209;27.4935;NA;BLR;Belarus;9419758.0;207499.0;2018;oui;2018;NA;Belarus. Minsk. 220089.1st alley Okrestina. 36. phone number 375 17 3727380;NA;NA;fermé;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;pas de données;pas de données;pas de données;NA;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;oui;NA;True;NA;NA;NA;NA;NA;NA;NA;NA;NA;dur / enfermement;pas de conversion;4.0;NA;NA;4.634;0.738;0.221;0.866;0.677;1.061;0.534;0.978;0.102;0.564;NA;NA;NA;NA;133.731;155.001;250.991;143.61;116.132;134.857;137.593;199.47;loin_externe;non classifié;NA;NA;0101000020E610000075931804567E3B4077103B53E8F04A40
1143;Sint-Laureins - centre d'accueil;Non;Croix-Rouge de Flandres;vérifiée;51.2416874719028;3.52195771470883;https://maps.app.goo.gl/xsTfvwdcYEULS4GN7;BEL;Belgium;11488980.0;30670.0;2023;oui;2022;NA;Leemweg 11, 9980 Sint-Laureins, Belgique;9980;Sint-Laureins;ouvert;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;3.0;False;Brugge;NA;242300.0;33.647;BE006L2;BE_43014;Sint-Laureins;6823.0;74.69998454;dur / conversion;hôpital;4.0;2.0;NA;0.253;10.992;8.859;0.319;0.27;6.744;14.683;11.062;6.433;4.062;11.0;112.0;112.0;112.0;14.872;10.155;17.195;20.539;0.279;12.428;4.554;2.221;proche_interne;rural;1.0;21.0;0101000020E6100000F98D942AF82C0C4075D6759DEF9E4940
1138;Linkeroever - centre d'hébergement;Non;Croix-Rouge de Flandres;vérifiée;51.2068727837506;4.36347796427983;https://maps.app.goo.gl/4Hcp2F7my8MQu9G96;BEL;Belgium;11488980.0;30670.0;2023;oui;1999;NA;Beatrijslaan 100, 2050 Antwerpen, Belgique;2050;Antwerpen;ouvert;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;1.0;False;Antwerpen;NA;1150093.0;9.563;BE002C1;BE_11002;Antwerpen / Anvers;530944.0;204.1372801;dur / conversion;base militaire;4.0;2.0;NA;4.532;2.989;2.344;2.343;0.063;3.481;3.231;4.072;1.384;3.216;32.0;322.0;32.0;3.0;0.562;6.28;0.596;0.314;1.69;5.751;0.716;12.984;proche_interne;banlieue;2.0;11.0;0101000020E610000017984591337411401652B0CE7A9A4940
1119;Visages du monde d'Arlon - centre d'accueil;Non;Croix-Rouge de Belgique;vérifiée;49.6861647147384;5.78414899892404;https://maps.app.goo.gl/y2zYiF4fdnC6pkvt7;BEL;Belgium;11488980.0;30670.0;2023;oui;NA;NA;Rte de Bouillon 86, 6700 Arlon, Belgique;6700;Arlon;ouvert;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;2.0;False;Luxembourg;NA;628211.0;40.095;LU001L1;BE_81001;Arlon / Aarlen;30862.0;118.93190219;dur;pas de conversion;4.0;NA;NA;3.613;0.853;4.067;0.67;0.151;0.401;2.889;2.991;1.258;1.257;24.0;242.0;24.0;2.0;5.979;29.644;47.958;0.276;0.0;3.902;0.032;6.361;proche_interne;ville;3.0;12.0;0101000020E6100000924786F4F72217403DBCD03ED4D74840
1071;Bordet centre fédéral;Non;Fedasil;vérifiée;50.8339855941697;4.3471745038267;https://maps.app.goo.gl/TbPzMZUkqCDuiEkC6;BEL;Belgium;11488980.0;30670.0;2023;oui;2022;NA;Rue aux Laines 200, 1000 Bruxelles, Belgique;1000;Bruxelles;ouvert;NA;NA;NA;NA;NA;140;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;140.0;non;1.0;False;Bruxelles/Brussel/Leuven;NA;3337567.0;2.642;BE001K1;BE_21004;Bruxelles / Brussel;204458.0;32.77139496;dur / conversion;institut médical;4.0;3.0;NA;1.205;0.453;0.012;0.195;0.159;0.137;0.653;1.498;0.367;0.103;11.0;111.0;111.0;111.0;15.913;9.804;32.542;0.655;4.695;11.208;1.195;76.985;loin_interne;banlieue;2.0;11.0;0101000020E610000048C38FB681631140A1253A0AC06A4940
1070;Centre d'arrivée du 'Petit Château';Non;Fedasil;vérifiée;50.8555170806029;4.34416435804809;https://maps.app.goo.gl/EdyL19i1zCMsd9SW7;BEL;Belgium;11488980.0;30670.0;2023;oui;1986;NA;Bd du Neuvième de Ligne 27, 1000 Bruxelles, Belgique;1000;Bruxelles;ouvert;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;1.0;False;Bruxelles/Brussel/Leuven;NA;3337567.0;4.53;BE001K1;BE_21004;Bruxelles / Brussel;204458.0;32.77139496;dur / conversion;base militaire;4.0;2.0;NA;0.574;0.86;0.996;0.505;0.335;0.348;0.996;1.014;0.337;0.322;11.0;111.0;111.0;111.0;18.206;8.35;30.215;1.129;3.597;9.085;0.377;73.175;loin_interne;banlieue;2.0;11.0;0101000020E6100000C00F199F6C601140EF2D6D95816D4940
1106;Evere centre d'urgence;Non;Croix-Rouge de Belgique;vérifiée;50.874321561203;4.41295162151805;https://maps.app.goo.gl/fobMrc4gw7bxRmpP7;BEL;Belgium;11488980.0;30670.0;2023;oui;NA;NA;Av. Jules Bordet 74, 1140 Evere, Belgique;1140;Evere;ouvert;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;1.0;False;Bruxelles/Brussel/Leuven;NA;3337567.0;8.23;BE001K1;BE_21006;Evere;42783.0;5.12280205;dur;pas de conversion;4.0;NA;NA;1.073;0.978;0.942;0.969;0.063;0.643;0.935;1.255;0.226;0.168;12.0;121.0;121.0;121.0;21.652;3.398;30.392;1.268;3.131;6.07;0.0;70.858;loin_interne;banlieue;2.0;11.0;0101000020E6100000330035CADCA61140FBC6D7C4E96F4940
1094;Rixensart centre fédéral;Non;Fedasil;vérifiée;50.7201897845808;4.5301561428582;https://maps.app.goo.gl/qDoXVrwcaLradqgm8;BEL;Belgium;11488980.0;30670.0;2023;oui;1997;NA;Rue du Plagniau 1, 1330 Rixensart, Belgique;1330;Rixensart;ouvert;NA;NA;NA;NA;NA;170;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;170.0;non;2.0;False;Bruxelles/Brussel/Leuven;NA;3337567.0;27.037;BE001L3;BE_25091;Rixensart;22873.0;17.4748389;dur / conversion;institut médical;4.0;3.0;NA;1.614;4.918;1.92;0.746;0.832;1.263;1.92;7.177;0.857;0.283;11.0;112.0;112.0;112.0;9.518;15.855;49.399;13.583;0.203;24.846;3.729;87.564;loin_interne;ville;3.0;12.0;0101000020E6100000DC657D40E11E12400BD8C92D2F5C4940
1087;Molenbeek-Saint-Jean centre fédéral;Non;Fedasil;vérifiée;50.8641425010439;4.30796413042612;https://maps.app.goo.gl/dyHAvL4NgssHvkPj8;BEL;Belgium;11488980.0;30670.0;2023;oui;2022;NA;Av. François Sebrechts 40, 1080 Molenbeek-Saint-Jean, Belgique;1080;Molenbeek-Saint-Jean;ouvert;NA;NA;NA;NA;NA;300;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;300.0;non;1.0;False;Bruxelles/Brussel/Leuven;NA;3337567.0;8.563;BE001K1;BE_21011;Koekelberg;21982.0;1.17892899;dur / conversion;institut médical;4.0;3.0;NA;0.997;2.576;0.496;0.568;0.159;2.235;1.422;1.763;0.136;0.558;11.0;112.0;112.0;112.0;18.837;10.108;28.502;1.667;1.53;9.729;1.104;71.474;loin_interne;banlieue;2.0;11.0;0101000020E6100000C615F2F25A3B11409A88B2389C6E4940
1095;Schaerbeek Centre d'observation et d'orientation;Non;Fedasil;vérifiée;50.8663145837749;4.38588150347866;https://maps.app.goo.gl/iSUAHS8YV5VKwJxy8;BEL;Belgium;11488980.0;30670.0;2023;oui;2023;NA;Bd Lambermont 322, 1030 Schaerbeek, Belgique;1030;Schaerbeek;ouvert;NA;NA;NA;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70.0;non;1.0;False;Bruxelles/Brussel/Leuven;NA;3337567.0;5.601;BE001K1;BE_21015;Schaerbeek / Schaarbeek;133315.0;7.91449294;dur / hébergement;pas de conversion;4.0;NA;NA;1.328;1.172;0.547;0.241;0.026;1.684;0.86;1.269;0.168;0.656;11.0;112.0;112.0;112.0;20.138;5.321;30.274;1.302;3.378;7.013;1.433;71.769;loin_interne;banlieue;2.0;11.0;0101000020E6100000E3495685248B114037AE7265E36E4940
673;Centre fermé pour femmes de Holsbeek;Non;Global_Detention_Project;vérifiée;50.9108;4.71644;NA;BEL;Belgium;11488980.0;30670.0;2020;oui;2019;NA;19 De Vunt. 3220 Holsbeek;3220;Holsbeek;fermé;NA;NA;60.0;14.0;NA;NA;NA;NA;NA;NA;NA;NA;non_pertinent;pas de données;pas de données;NA;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;NA;14.0;non;1.0;False;Bruxelles/Brussel/Leuven;NA;3337567.0;40.686;BE012L1;BE_24062;Leuven / Louvain;102031.0;57.53532597;dur;pas de conversion;4.0;NA;NA;0.333;2.493;4.439;0.468;0.314;2.635;1.852;3.939;0.372;0.317;11.0;112.0;112.0;112.0;26.226;13.267;39.658;1.701;0.451;20.251;0.81;78.386;loin_interne;ville;3.0;12.0;0101000020E61000005A2F8672A2DD124031992A1895744940
1107;Uccle centre d'accueil;Non;Croix-Rouge de Belgique;vérifiée;50.7934906356342;4.36649743535067;https://maps.app.goo.gl/rFpoJZDRq3LdRhMfA;BEL;Belgium;11488980.0;30670.0;2023;oui;NA;NA;Rue du Ham 1, 1180 Uccle, Belgique;1180;Uccle;ouvert;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;1.0;False;Bruxelles/Brussel/Leuven;NA;3337567.0;7.509;BE001K1;BE_21016;Uccle / Ukkel;84239.0;22.82804238;dur;pas de conversion;4.0;NA;NA;4.082;3.306;1.067;1.023;0.011;0.531;1.067;3.013;0.694;0.882;11.0;112.0;112.0;112.0;12.105;12.8;37.247;3.015;1.463;15.231;3.332;84.273;loin_interne;banlieue;2.0;11.0;0101000020E610000094988B1A4B77114096DDE41991654940
1069;Borechem centre fédéral;Non;Fedasil;vérifiée;51.1757169282429;4.58239732341935;https://maps.app.goo.gl/Akfb7rLrfkGCW7v49;BEL;Belgium;11488980.0;30670.0;2023;oui;2002;NA;Van Den Nestlaan 104, 2520 Ranst, Belgique;2520;Ranst;ouvert;NA;NA;NA;NA;NA;370;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;370.0;non;2.0;False;Antwerpen;NA;1150093.0;28.061;BE002L2;BE_11035;Ranst;19729.0;43.82324464;dur / conversion;base militaire;4.0;2.0;NA;2.599;7.469;7.708;1.978;1.248;5.888;3.463;12.608;2.046;2.389;12.0;121.0;121.0;121.0;4.446;7.617;10.862;2.422;0.09;9.752;0.0;34.638;loin_interne;ville;3.0;12.0;0101000020E6100000C874C5F65F54124013146EE47D964940
1142;Sint-Lambrechts-Woluwe - centre Ariane;Non;Croix-Rouge de Flandres;vérifiée;50.8480599293741;4.43738556954518;https://maps.app.goo.gl/Zc7UKycunbstCmAi6;BEL;Belgium;11488980.0;30670.0;2023;oui;NA;NA;Av. Paul Hymans 251, 1200 Woluwe-Saint-Lambert, Belgique;1200;Woluwe-Saint-Lambert;ouvert;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;1.0;False;Bruxelles/Brussel/Leuven;NA;3337567.0;7.722;BE001K1;BE_21018;Woluwe-Saint-Lambert / Sint-Lambrechts-Woluwe;57810.0;7.30995277;dur;pas de conversion;4.0;NA;NA;1.44;0.436;1.468;0.238;0.066;0.034;1.28;1.258;0.151;0.419;11.0;112.0;112.0;112.0;19.821;5.266;33.784;2.796;3.159;9.268;0.585;75.931;loin_interne;banlieue;2.0;11.0;0101000020E61000006AC1B300E2BF1140DCDA4E3A8D6C4940
1102;Woluwe-Saint-Pierre Centre d'observation et d'orientation;Non;Fedasil;vérifiée;50.8256657912459;4.40808373944406;https://maps.app.goo.gl/Tq4XnkroH7ZNk6qE6;BEL;Belgium;11488980.0;30670.0;2023;oui;NA;NA;Rue des Palmiers 80, 1150 Woluwe-Saint-Pierre, Belgique;1150;Woluwe-Saint-Pierre;ouvert;NA;NA;NA;NA;NA;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;60.0;non;1.0;False;Bruxelles/Brussel/Leuven;NA;3337567.0;4.546;BE001K1;BE_21019;Woluwe-Saint-Pierre / Sint-Pieters-Woluwe;42193.0;8.93851979;dur;pas de conversion;4.0;NA;NA;2.107;0.305;0.617;0.405;0.447;0.499;0.44;2.488;0.47;0.375;11.0;112.0;112.0;112.0;16.631;8.298;35.028;1.158;5.763;11.447;0.339;79.222;loin_interne;banlieue;2.0;11.0;0101000020E610000039C42BB4E0A11140DF69A96AAF694940
27;"Bruges CIB - ""centre pour illégaux de Bruges""";Non;Migreurop;vérifiée;51.20172;3.19125;NA;BEL;Belgium;11488980.0;30670.0;2020;oui;2010;NA;Zandstraat 150;B-8200;Bruges;fermé;112;112.0;112.0;NA;NA;NA;NA;NA;1061 (flux + stock);NA;NA;NA;pas de données;pas de données;pas de données;NA;20 et plus;20 et plus;20 et plus;20 et plus;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;NA;112.0;non;1.0;False;Brugge;NA;242300.0;11.931;BE006L2;BE_31005;Brugge / Bruges;118961.0;139.24933051;dur;pas de conversion;4.0;NA;NA;1.317;1.765;1.877;0.666;0.384;2.892;0.861;0.345;0.431;0.292;11.0;112.0;112.0;112.0;6.575;19.562;3.029;1.202;0.971;13.744;0.801;22.471;proche_interne;banlieue;2.0;11.0;0101000020E610000048E17A14AE8709407D7901F6D1994940
672;Centre administratif national pour la transmigration;Non;Global_Detention_Project;commune;50.9154;4.50601;NA;BEL;Belgium;11488980.0;30670.0;2018;oui;2018;NA;300. Tervuursesteenweg - 1820 Steenokkerzeel;1820;Steenokkerzeel;fermé;NA;40.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;pas de données;pas de données;pas de données;NA;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;pas de données;NA;40.0;doute;2.0;False;Bruxelles/Brussel/Leuven;NA;3337567.0;20.567;BE012L1;BE_23081;Steenokkerzeel;12287.0;23.59795167;dur;pas de conversion;4.0;NA;NA;0.954;3.58;3.084;1.214;0.198;3.94;5.675;8.842;0.733;0.49;11.0;112.0;112.0;112.0;20.624;0.01;30.773;2.988;0.92;7.012;0.534;66.624;loin_interne;non vérifié;NA;NA;0101000020E6100000BCCB457C270612401361C3D32B754940
31;Melsbroek (Bruxelles) 127;Non;Migreurop;quartier;50.91566;4.47855;NA;BEL;Belgium;11488980.0;30670.0;2012;non;1988;2012;Aéroport de Bruxelles-National;1820;Melsbroek;fermé;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non_pertinent;non_pertinent;non_pertinent;NA;non_pertinent;non_pertinent;non_pertinent;non_pertinent;non_pertinent;non_pertinent;non_pertinent;non_pertinent;non_pertinent;non_pertinent;non_pertinent;non_pertinent;non_pertinent;non_pertinent;non_pertinent;non_pertinent;non_pertinent;NA;NA;non;2.0;False;Bruxelles/Brussel/Leuven;NA;3337567.0;18.48;BE012L1;BE_23081;Steenokkerzeel;12287.0;23.59795167;dur / transport;pas de conversion;4.0;NA;NA;0.476;2.93;0.483;0.648;0.383;3.07;3.229;6.331;2.983;0.341;11.0;112.0;112.0;112.0;20.039;0.81;29.416;1.196;0.876;5.146;0.542;65.574;loin_interne;banlieue;NA;NA;0101000020E6100000D200DE0209EA1140B020CD5834754940
1090;Neder-Over-Heembeek centre d'observation et d'orientation;Non;Fedasil;vérifiée;50.9080415397713;4.39300425145677;https://maps.app.goo.gl/W1EE47C99TKDmgZ26;BEL;Belgium;11488980.0;30670.0;2023;oui;NA;NA;Rue Bruyn 11-20, 1120 Bruxelles, Belgique;1120;Bruxelles;ouvert;NA;NA;NA;NA;NA;90;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;90.0;non;1.0;False;Bruxelles/Brussel/Leuven;NA;3337567.0;12.944;BE001K1;BE_21004;Bruxelles / Brussel;204458.0;32.77139496;dur / conversion;institut médical;4.0;3.0;NA;4.43;4.874;0.0;2.296;0.29;2.742;0.447;3.758;0.937;0.76;12.0;121.0;121.0;121.0;20.203;3.461;26.452;1.251;0.022;2.367;0.0;64.612;loin_interne;banlieue;2.0;11.0;0101000020E61000007DC8DCB46F921140155D86B43A744940
1068;Bovigny centre fédéral;Non;Fedasil;vérifiée;50.2096288062765;5.89052634598556;https://maps.app.goo.gl/sYGS3hYDBtJo7HvZA;BEL;Belgium;11488980.0;30670.0;2023;oui;2001;NA;Chem. de Courtil 71x, 6671 Gouvy, Belgique;6671;Gouvy;ouvert;NA;NA;NA;NA;NA;500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;500.0;non;3.0;False;Verviers (greater city);NA;107539.0;67.105;BE015L1;BE_82037;Gouvy;6024.0;165.39314855;dur / conversion;base militaire;4.0;2.0;NA;3.945;17.033;12.852;6.141;0.342;7.812;2.552;27.805;2.941;2.591;12.0;121.0;121.0;121.0;21.755;36.339;52.502;7.992;0.226;6.49;0.0;11.009;proche_interne;rural;1.0;21.0;0101000020E6100000FCEF7023E68F1740E8A0E11DD51A4940
1132;Bruxelles - foyer Selah centre de réception;Non;Croix-Rouge de Flandres;vérifiée;50.8563276206976;4.34655535003956;https://maps.app.goo.gl/1CvMsnuBAg1Lgw2h7;BEL;Belgium;11488980.0;30670.0;2023;oui;1990;NA;Bd d'Ypres 24, 1000 Bruxelles, Belgique;1000;Bruxelles;ouvert;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;1.0;False;Bruxelles/Brussel/Leuven;NA;3337567.0;4.475;BE001K1;BE_21004;Bruxelles / Brussel;204458.0;32.77139496;dur;pas de conversion;4.0;NA;NA;0.858;0.558;0.702;0.622;0.308;0.422;0.702;0.973;0.356;0.305;11.0;111.0;111.0;111.0;18.328;8.161;30.189;0.948;3.65;8.931;0.226;73.052;loin_interne;banlieue;2.0;11.0;0101000020E6100000EAB1DA67DF62114062C7BA249C6D4940
1111;Jambes centre d'accueil;Non;Croix-Rouge de Belgique;vérifiée;50.4469672894427;4.86628826079197;https://maps.app.goo.gl/YaJNUdPoURsapPLR7;BEL;Belgium;11488980.0;30670.0;2023;oui;NA;NA;Rue de Dave 270, 5100 Namur, Belgique;5100;Namur;ouvert;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;1.0;False;Namur;NA;268649.0;2.459;BE007C1;BE_92094;Namur / Namen;112214.0;176.12701889;dur;pas de conversion;4.0;NA;NA;3.385;2.772;3.123;1.252;0.161;1.709;1.143;3.077;0.718;1.743;11.0;112.0;112.0;112.0;4.156;26.189;32.807;2.287;0.483;55.046;2.176;50.102;loin_interne;ville;3.0;12.0;0101000020E61000007A0A144514771340E344613936394940
1146;Sijsele - centre d'accueil;Non;Croix-Rouge de Flandres;vérifiée;51.1999665035501;3.31557622036557;https://maps.app.goo.gl/pGgEYZRaSeoFHf987;BEL;Belgium;11488980.0;30670.0;2023;doute;2015;2016;West Flanders, Dorpsstraat 188, 8200 Bruges, Belgique;8200;Bruges;ouvert;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;3.0;False;Brugge;NA;242300.0;15.676;BE006L2;BE_31006;Damme;11015.0;90.46633434;dur / conversion;base militaire;4.0;2.0;NA;7.589;0.898;7.038;0.965;0.474;9.438;1.455;1.688;0.73;0.754;21.0;211.0;21.0;2.0;10.657;11.662;6.788;6.254;0.047;8.014;5.159;11.872;proche_interne;rural;NA;NA;0101000020E61000005DEC4ED34C860A4086859C8098994940
1110;Belgrade centre d'accueil;Non;Croix-Rouge de Belgique;vérifiée;50.4743066865434;4.82115811400023;https://maps.app.goo.gl/a5TMZ9AVWL3EcL2s8;BEL;Belgium;11488980.0;30670.0;2023;oui;NA;NA;Chemin de la plaine 15, 5001 Namur, Belgique;5001;Namur;ouvert;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;1.0;False;Namur;NA;268649.0;6.216;BE007C1;BE_92094;Namur / Namen;112214.0;176.12701889;dur;pas de conversion;4.0;NA;NA;5.123;3.146;2.728;0.715;0.129;2.963;0.072;2.192;0.633;0.378;11.0;112.0;112.0;112.0;6.466;23.841;35.75;1.87;0.06;55.341;0.727;54.567;loin_interne;ville;3.0;12.0;0101000020E610000074E731ACDD481340307DDD14B63C4940
1133;Eeklo - centre de réception;Non;Croix-Rouge de Flandres;vérifiée;51.1709855695472;3.58202909835596;https://maps.app.goo.gl/CoC52XuXEKYrwpJH7;BEL;Belgium;11488980.0;30670.0;2023;oui;2002;NA;Pokmoere 1, 9900 Eeklo, Belgique;9900;Eeklo;ouvert;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;2.0;False;Gent;NA;650436.0;23.41;BE003L2;BE_43005;Eeklo;21414.0;30.4468763;dur;pas de conversion;4.0;NA;NA;2.962;3.34;2.033;2.318;0.345;1.852;5.093;3.886;0.138;2.518;12.0;121.0;121.0;121.0;13.664;6.56;11.917;13.103;0.251;15.878;0.0;15.249;proche_interne;ville;3.0;12.0;0101000020E6100000E01236DFFEA70C4086A5EADAE2954940
1120;Des racines et des ailes de Manhay - centre d'accueil;Non;Croix-Rouge de Belgique;vérifiée;50.3654007114376;5.64424063308998;https://maps.app.goo.gl/b8gVaxqL1sEvdveJ8;BEL;Belgium;11488980.0;30670.0;2023;oui;NA;NA;Rte de Saint-Antoine 27, 6960 Manhay, Belgique;6960;Manhay;ouvert;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;non;3.0;False;Liège (greater city);NA;799222.0;48.376;BE005L3;BE_83055;Manhay;3774.0;120.52144098;dur;pas de conversion;4.0;NA;NA;7.381;15.781;18.844;4.74;0.363;14.007;12.214;16.517;5.985;10.08;11.0;112.0;112.0;112.0;6.087;32.737;31.932;17.325;0.106;11.517;16.522;49.586;loin_interne;rural;1.0;22.0;0101000020E6100000D28007D1B3931640A2C75473C52E4940
